apogee_id,glon,glat,snr,vhelio_avg,vscatter,teff,logg,m_h,alpha_m
2M14561222+3734437,62.58056,61.81796,135.7146,-27.86617,0.1356217,4492.722,4.621819,-0.29459,0.0182963
2M14561834+3658034,61.3036,61.92534,107.5988,10.02574,0.09487815,4695.525,4.590519,-0.030635,0.0197733
2M14561834+3658034,61.3036,61.92534,107.5988,10.02574,0.09487815,4695.525,4.590519,-0.030635,0.0197733
2M14563109+3720152,62.05338,61.80851,108.319,-31.85503,0.1007806,4049.974,4.607959,0.02036,-0.0797857
2M14563109+3720152,62.05338,61.80851,108.319,-31.85503,0.1007806,4049.974,4.607959,0.02036,-0.0797857
2M14563637+3735479,62.58071,61.73623,110.6585,-38.56614,0.1141172,3994.822,4.632459,-0.10352,-0.0133407
2M14563637+3735479,62.58071,61.73623,110.6585,-38.56614,0.1141172,3994.822,4.632459,-0.10352,-0.0133407
2M14564152+3221373,51.47942,62.41541,137.8036,-20.85534,0.02531763,5114.196,3.799574,0.036759,0.075153
2M14564152+3221373,51.47942,62.41541,137.8036,-20.85534,0.02531763,5114.196,3.799574,0.036759,0.075153
2M14564321+3749097,63.02854,61.66522,131.0499,-16.95183,0.09731829,4327.671,4.590671,-0.065438,-0.0093797
2M14564321+3749097,63.02854,61.66522,131.0499,-16.95183,0.09731829,4327.671,4.590671,-0.065438,-0.0093797
2M14565796+3750449,63.06001,61.61202,324.6706,14.5773,0.006880032,4690.423,4.625135,-0.28087,0.0334733
2M14565796+3750449,63.06001,61.61202,324.6706,14.5773,0.006880032,4690.423,4.625135,-0.28087,0.0334733
2M14570396+3659435,61.29779,61.77101,104.1699,-12.71409,0.0282414,4558.33,4.591999,0.077739,-0.0148167
2M14570396+3659435,61.29779,61.77101,104.1699,-12.71409,0.0282414,4558.33,4.591999,0.077739,-0.0148167
2M14570540+3651548,61.02576,61.7916,55.66307,-60.21627,0.1480227,4439.888,4.57851,-0.46025,0.0181333
2M14570540+3651548,61.02576,61.7916,55.66307,-60.21627,0.1480227,4439.888,4.57851,-0.46025,0.0181333
2M14570687+3137474,49.89771,62.35099,116.7009,-53.09316,0.02574808,4623.342,4.595656,-0.059032,0.0166803
2M14570687+3137474,49.89771,62.35099,116.7009,-53.09316,0.02574808,4623.342,4.595656,-0.059032,0.0166803
2M14572600+3843525,64.81607,61.31423,88.23655,-63.43868,0.142483,5103.97,4.578479,-0.23904,0.0376813
2M14572600+3843525,64.81607,61.31423,88.23655,-63.43868,0.142483,5103.97,4.578479,-0.23904,0.0376813
2M14572652+2952072,46.10869,62.26651,92.3292,14.59205,0.02380874,4940.32,4.53881,0.2329,-0.0069157
2M14572760+3126240,49.48634,62.28083,103.2013,-3.390875,0.1598064,4465.491,4.600235,-0.036642,-0.0105307
2M14572760+3126240,49.48634,62.28083,103.2013,-3.390875,0.1598064,4465.491,4.600235,-0.036642,-0.0105307
2M14574163+3823014,64.08755,61.34902,103.8091,-30.56013,0.1382709,4667.46,4.60404,-0.39602,0.0416543
2M14574163+3823014,64.08755,61.34902,103.8091,-30.56013,0.1382709,4667.46,4.60404,-0.39602,0.0416543
2M14574883+3805327,63.48471,61.39366,92.75308,-42.34726,0.181773,4983.304,4.52902,0.082924,0.0842483
2M14574883+3805327,63.48471,61.39366,92.75308,-42.34726,0.181773,4983.304,4.52902,0.082924,0.0842483
2M14575280+3047393,48.09943,62.19309,108.9735,-16.9916,0.2616067,3982.164,4.62512,-0.0016489,-0.0438677
2M14575280+3047393,48.09943,62.19309,108.9735,-16.9916,0.2616067,3982.164,4.62512,-0.0016489,-0.0438677
2M14575343+3050540,48.21538,62.19122,250.7505,-39.67597,0.02454991,4809.591,3.036287,-0.34687,0.251385
2M14575343+3050540,48.21538,62.19122,250.7505,-39.67597,0.02454991,4809.591,3.036287,-0.34687,0.251385
2M14575349+3551408,58.87425,61.80839,60.65157,-52.33704,0.1677935,5035.002,4.504723,0.15126,0.0696273
2M14575422+3642213,60.6307,61.66159,89.93021,-0.6511527,0.1808213,4033.349,4.603257,0.045637,-0.0777107
2M14580101+3635089,60.37321,61.66115,133.804,-40.57685,0.07153133,5046.637,4.548296,-0.021879,0.0303473
2M14580541+3240121,52.11201,62.10548,77.35469,11.02769,2.132321,4158.327,4.621979,-0.2642,-0.0906747
2M14580541+3240121,52.11201,62.10548,77.35469,11.02769,2.132321,4158.327,4.621979,-0.2642,-0.0906747
2M14580541+3240121,52.11201,62.10548,77.35469,11.02769,2.132321,4158.327,4.621979,-0.2642,-0.0906747
2M14581672+3143351,50.09335,62.10128,203.5544,-29.51553,0.03974391,4175.609,4.628127,-0.19057,-0.0297287
2M14581672+3143351,50.09335,62.10128,203.5544,-29.51553,0.03974391,4175.609,4.628127,-0.19057,-0.0297287
2M14581672+3143351,50.09335,62.10128,203.5544,-29.51553,0.03974391,4175.609,4.628127,-0.19057,-0.0297287
2M14581977+3806221,63.46467,61.29174,138.869,-64.14425,0.07455875,5108.434,4.563002,-0.30688,0.0787043
2M14581977+3806221,63.46467,61.29174,138.869,-64.14425,0.07455875,5108.434,4.563002,-0.30688,0.0787043
2M14582041+3709026,61.51324,61.4913,110.9495,3.878644,0.1660264,4422.94,4.59353,0.062369,-0.0336987
2M14582041+3709026,61.51324,61.4913,110.9495,3.878644,0.1660264,4422.94,4.59353,0.062369,-0.0336987
2M14582291+3126534,49.49814,62.08414,137.4691,-21.88367,0.1569866,4810.406,4.553345,0.15454,-0.0052006
2M14582291+3126534,49.49814,62.08414,137.4691,-21.88367,0.1569866,4810.406,4.553345,0.15454,-0.0052006
2M14583623+3743124,62.6555,61.32359,147.0441,-28.50132,0.03565582,4381.671,4.583231,0.20039,-0.0350887
2M14583623+3743124,62.6555,61.32359,147.0441,-28.50132,0.03565582,4381.671,4.583231,0.20039,-0.0350887
2M14584308+3103190,48.65904,62.01452,48.22379,-48.66167,0.03007879,4220.351,4.596102,0.08575,-0.0341017
2M14584308+3103190,48.65904,62.01452,48.22379,-48.66167,0.03007879,4220.351,4.596102,0.08575,-0.0341017
2M14584742+2959361,46.39822,61.97919,63.99287,4.013733,0.1345979,4889.372,3.785823,-0.096747,0.178975
2M14584926+3031202,47.52418,61.9871,299.6089,9.850149,0.0309981,4990.976,3.704095,0.18298,0.0347482
2M14584926+3031202,47.52418,61.9871,299.6089,9.850149,0.0309981,4990.976,3.704095,0.18298,0.0347482
2M14585080+3557491,59.02312,61.60128,104.3784,-60.11429,0.07836051,4930.504,3.59251,-0.15112,0.166945
2M14585541+3636590,60.36806,61.47664,112.9758,-23.80435,0.06065281,4878.896,3.337363,-0.19055,0.224395
2M14585541+3636590,60.36806,61.47664,112.9758,-23.80435,0.06065281,4878.896,3.337363,-0.19055,0.224395
2M14585541+3636590,60.36806,61.47664,112.9758,-23.80435,0.06065281,4878.896,3.337363,-0.19055,0.224395
2M14591152+3609509,59.41513,61.50029,99.00684,-87.37036,1.705819,5039.812,3.159689,-0.66445,0.297625
2M14592314+3021458,47.19092,61.86192,147.6462,38.00006,0.02803398,4705.612,4.593713,-0.23905,0.1857653
2M14594121+3552042,58.76947,61.44802,103.7139,-32.18948,0.1426363,4843.871,4.604893,-0.34739,0.0506603
2M14595694+3744280,62.58191,61.05913,139.0287,22.99856,0.07954346,4529.023,4.627601,-0.40536,0.0774043
2M14595694+3744280,62.58191,61.05913,139.0287,22.99856,0.07954346,4529.023,4.627601,-0.40536,0.0774043
2M14595739+3025497,47.34071,61.74053,197.9641,-52.7723,0.02302127,5056.331,3.896986,-0.28035,0.233145
2M14595953+3734545,62.25596,61.08354,193.4166,-0.417505,0.05502655,5056.129,4.570496,0.017995,0.0335243
2M14595953+3734545,62.25596,61.08354,193.4166,-0.417505,0.05502655,5056.129,4.570496,0.017995,0.0335243
2M14595976+3834031,64.23849,60.86789,59.87241,5.569937,0.06541482,4781.023,4.581909,0.026947,-0.0110717
2M14595976+3834031,64.23849,60.86789,59.87241,5.569937,0.06541482,4781.023,4.581909,0.026947,-0.0110717
2M15001274+3631289,60.08584,61.23773,207.8281,-65.5815,0.0267337,4753.792,4.579485,-0.09183,0.0553653
2M15001274+3631289,60.08584,61.23773,207.8281,-65.5815,0.0267337,4753.792,4.579485,-0.09183,0.0553653
2M15001274+3631289,60.08584,61.23773,207.8281,-65.5815,0.0267337,4753.792,4.579485,-0.09183,0.0553653
2M15001359+3710338,61.41386,61.11769,68.28389,18.31261,0.1002868,4078.053,4.638531,-0.095641,-0.0344347
2M15001359+3710338,61.41386,61.11769,68.28389,18.31261,0.1002868,4078.053,4.638531,-0.095641,-0.0344347
2M15001359+3710338,61.41386,61.11769,68.28389,18.31261,0.1002868,4078.053,4.638531,-0.095641,-0.0344347
2M15001359+3710338,61.41386,61.11769,68.28389,18.31261,0.1002868,4078.053,4.638531,-0.095641,-0.0344347
2M15002128+3645004,60.53648,61.17058,115.4229,-9.692303,6.858754,-9999,-9999,-9999,-9999
2M15002128+3645004,60.53648,61.17058,115.4229,-9.692303,6.858754,-9999,-9999,-9999,-9999
2M15002128+3645004,60.53648,61.17058,115.4229,-9.692303,6.858754,-9999,-9999,-9999,-9999
2M14543050+3057162,48.4449,62.91679,88.46616,25.44339,0.0269174,4491.252,4.609332,-0.24516,0.0335413
2M14543050+3057162,48.4449,62.91679,88.46616,25.44339,0.0269174,4491.252,4.609332,-0.24516,0.0335413
2M14554395+3041093,47.85808,62.6537,75.49023,-22.91755,0.06814592,4249.571,4.600687,-0.070983,-0.0414857
2M14554395+3041093,47.85808,62.6537,75.49023,-22.91755,0.06814592,4249.571,4.600687,-0.070983,-0.0414857
2M14561659+3014126,46.88642,62.52979,130.0657,-1.777034,0.2916556,4215.406,4.607492,-0.12961,-0.0612797
2M14561659+3014126,46.88642,62.52979,130.0657,-1.777034,0.2916556,4215.406,4.607492,-0.12961,-0.0612797
2M14584320+3747361,62.79429,61.2855,436.368,-35.31099,0.06446994,4994.709,3.479227,0.061319,0.0248506
2M14584320+3747361,62.79429,61.2855,436.368,-35.31099,0.06446994,4994.709,3.479227,0.061319,0.0248506
2M12225568+1422344,273.98652,75.62053,182.7537,-4.232999,0.09755562,4397.432,4.592321,0.070782,-0.0323547
2M12225568+1422344,273.98652,75.62053,182.7537,-4.232999,0.09755562,4397.432,4.592321,0.070782,-0.0323547
2M12230169+1358537,274.76255,75.27656,54.15128,-70.92798,0.1739345,4516.447,4.59325,-0.30185,0.0595233
2M12230169+1358537,274.76255,75.27656,54.15128,-70.92798,0.1739345,4516.447,4.59325,-0.30185,0.0595233
2M12232456+1451173,273.53417,76.10051,121.745,-14.07118,0.06510282,4786.127,4.569805,0.13843,0.0189723
2M12232456+1451173,273.53417,76.10051,121.745,-14.07118,0.06510282,4786.127,4.569805,0.13843,0.0189723
2M12302872+2603275,224.62156,85.19417,120.0284,1.271037,0.07327227,4618.943,4.580511,-0.099472,-0.0067317
2M12303489+2600342,225.24718,85.20463,104.7013,12.9192,0.05715005,4900.957,3.441323,0.050473,0.045793
2M12304220+1420370,281.18919,76.33218,56.23953,1.726808,0.2007287,4230.369,4.606643,0.14366,-0.0416827
2M12304603+2606407,224.18041,85.26987,89.34011,7.432954,0.2411039,3911.248,4.661903,-0.13157,-0.0299587
2M12304750+2521220,232.72332,85.04337,61.2955,-7.24263,0.1850285,4676.598,4.560186,-0.19441,0.0711233
2M12304918+2621515,221.18932,85.33431,46.77466,-12.5484,0.2418108,4916.714,4.558009,-0.1701,0.1703653
2M12305432+2555040,226.54129,85.25066,53.08138,0.9601491,1.896958,3391.977,4.695167,-9999,-9999
2M12305466+2618524,221.83833,85.34499,108.1143,-2.809039,0.1657324,5168.292,4.564462,-0.20676,0.0417363
2M12311510+2556294,226.52267,85.33206,43.47034,-8.706386,0.04876398,4339.919,4.567137,-0.28762,-0.0274757
2M12312162+2610504,223.72637,85.41539,114.0261,-44.41754,0.05414688,3813.969,4.656984,-0.14017,-0.0150557
2M12333167+5641394,127.88956,60.26137,109.4788,-2.348416,0.0465251,4936.497,4.541776,-0.10018,0.0449463
2M12350498+5712371,127.33162,59.77814,126.0628,-10.19272,0.1914698,4294.713,4.584087,-0.29447,-0.0206987
2M12442390+1135202,296.51939,74.37291,65.5619,1.529172,0.05348316,4719.897,4.579899,-0.071311,0.0376133
2M12442390+1135202,296.51939,74.37291,65.5619,1.529172,0.05348316,4719.897,4.579899,-0.071311,0.0376133
2M12444315+1109245,296.96117,73.95054,105.5256,-15.3543,0.2102971,3632.789,4.666875,-0.12245,-0.0409627
2M12444315+1109245,296.96117,73.95054,105.5256,-15.3543,0.2102971,3632.789,4.666875,-0.12245,-0.0409627
2M12445720+1234032,296.65962,75.36019,728.0029,0.72019,0.1545898,5026.203,3.39733,-0.15515,0.061044
2M12445720+1234032,296.65962,75.36019,728.0029,0.72019,0.1545898,5026.203,3.39733,-0.15515,0.061044
2M12462832+1225076,298.1664,75.24448,369.8027,-28.11339,0.07485273,5382.747,3.682727,-0.21799,0.053841
2M12462832+1225076,298.1664,75.24448,369.8027,-28.11339,0.07485273,5382.747,3.682727,-0.21799,0.053841
2M12462832+1225076,298.1664,75.24448,369.8027,-28.11339,0.07485273,5382.747,3.682727,-0.21799,0.053841
2M12464900+1217094,298.53238,75.11814,53.76959,-2.920895,0.1541115,4488.628,4.608094,-0.2559,0.0342153
2M12464900+1217094,298.53238,75.11814,53.76959,-2.920895,0.1541115,4488.628,4.608094,-0.2559,0.0342153
2M12464900+1217094,298.53238,75.11814,53.76959,-2.920895,0.1541115,4488.628,4.608094,-0.2559,0.0342153
2M12465211+1314544,298.30523,76.07904,244.4966,3.76421,0.05606761,4785.731,4.39888,-0.33862,0.0603993
2M12465211+1314544,298.30523,76.07904,244.4966,3.76421,0.05606761,4785.731,4.39888,-0.33862,0.0603993
2M12470945+1204009,298.91037,74.90517,54.01177,1.270691,0.1467414,4739.568,4.589172,-0.12532,0.0137263
2M12470945+1204009,298.91037,74.90517,54.01177,1.270691,0.1467414,4739.568,4.589172,-0.12532,0.0137263
2M12470945+1204009,298.91037,74.90517,54.01177,1.270691,0.1467414,4739.568,4.589172,-0.12532,0.0137263
2M12471388+1230350,298.86981,75.34821,131.9083,-6.016256,0.03577775,4693.065,4.590746,-0.42361,0.0691993
2M12471388+1230350,298.86981,75.34821,131.9083,-6.016256,0.03577775,4693.065,4.590746,-0.42361,0.0691993
2M12471388+1230350,298.86981,75.34821,131.9083,-6.016256,0.03577775,4693.065,4.590746,-0.42361,0.0691993
2M12473982+1105256,299.58353,73.93757,153.0112,6.691225,0.05938146,4780.89,4.577199,-0.014634,0.0185893
2M12473982+1105256,299.58353,73.93757,153.0112,6.691225,0.05938146,4780.89,4.577199,-0.014634,0.0185893
2M12474665+1329356,299.16191,76.33809,66.30576,7.739201,0.2094017,4403.694,4.613024,-0.057448,-0.0284907
2M12474665+1329356,299.16191,76.33809,66.30576,7.739201,0.2094017,4403.694,4.613024,-0.057448,-0.0284907
2M12481264+1129014,300.00204,74.33703,241.4462,15.04254,0.04016118,4888.254,4.578295,0.0068021,0.0066313
2M12481264+1129014,300.00204,74.33703,241.4462,15.04254,0.04016118,4888.254,4.578295,0.0068021,0.0066313
2M12481264+1129014,300.00204,74.33703,241.4462,15.04254,0.04016118,4888.254,4.578295,0.0068021,0.0066313
2M12482486+1112070,300.23132,74.05777,112.4846,35.50957,0.05508049,4047.635,4.60203,0.14412,-0.0642507
2M12482486+1112070,300.23132,74.05777,112.4846,35.50957,0.05508049,4047.635,4.60203,0.14412,-0.0642507
2M12482486+1112070,300.23132,74.05777,112.4846,35.50957,0.05508049,4047.635,4.60203,0.14412,-0.0642507
2M12483268+1306378,300.02576,75.96583,180.3858,0.06569611,17.98927,5126.858,4.488908,-0.17835,0.0825293
2M12483268+1306378,300.02576,75.96583,180.3858,0.06569611,17.98927,5126.858,4.488908,-0.17835,0.0825293
2M12483268+1306378,300.02576,75.96583,180.3858,0.06569611,17.98927,5126.858,4.488908,-0.17835,0.0825293
2M12485213+1202247,300.52001,74.89985,207.7666,-4.001081,0.007796716,4857.91,4.545748,0.176,0.0274553
2M12485213+1202247,300.52001,74.89985,207.7666,-4.001081,0.007796716,4857.91,4.545748,0.176,0.0274553
2M12485213+1202247,300.52001,74.89985,207.7666,-4.001081,0.007796716,4857.91,4.545748,0.176,0.0274553
2M12485987+1204388,300.63581,74.93825,48.63848,34.6426,0.1777376,3980.636,4.625893,-0.18125,-0.0434687
2M12485987+1204388,300.63581,74.93825,48.63848,34.6426,0.1777376,3980.636,4.625893,-0.18125,-0.0434687
2M12485987+1204388,300.63581,74.93825,48.63848,34.6426,0.1777376,3980.636,4.625893,-0.18125,-0.0434687
2M12490472+1121210,300.80534,74.21776,113.7259,7.626228,0.1840521,4195.398,4.613201,-0.19042,-0.0431707
2M12490472+1121210,300.80534,74.21776,113.7259,7.626228,0.1840521,4195.398,4.613201,-0.19042,-0.0431707
2M12490472+1121210,300.80534,74.21776,113.7259,7.626228,0.1840521,4195.398,4.613201,-0.19042,-0.0431707
2M12491404+1333469,300.64942,76.42492,71.20155,-18.14132,0.1982345,4520.664,4.590891,-0.00026941,-0.0373217
2M12491404+1333469,300.64942,76.42492,71.20155,-18.14132,0.1982345,4520.664,4.590891,-0.00026941,-0.0373217
2M12492833+1218064,301.05599,75.16628,109.6097,-19.78581,3.467671,4751.361,4.57785,-0.25482,0.0365253
2M12492833+1218064,301.05599,75.16628,109.6097,-19.78581,3.467671,4751.361,4.57785,-0.25482,0.0365253
2M12492833+1218064,301.05599,75.16628,109.6097,-19.78581,3.467671,4751.361,4.57785,-0.25482,0.0365253
2M12473597+1301508,299.09852,75.87386,89.3697,-8.963572,0.1191062,3746.634,4.664299,-0.044158,-0.0340737
2M12473597+1301508,299.09852,75.87386,89.3697,-8.963572,0.1191062,3746.634,4.664299,-0.044158,-0.0340737
2M12473597+1301508,299.09852,75.87386,89.3697,-8.963572,0.1191062,3746.634,4.664299,-0.044158,-0.0340737
2M12503905+1305395,302.14151,75.96476,103.9971,-5.78476,0.1177921,4820.874,4.522438,-0.146,0.0051647
2M12503905+1305395,302.14151,75.96476,103.9971,-5.78476,0.1177921,4820.874,4.522438,-0.146,0.0051647
2M12505092+1324147,302.32781,76.27505,191.3571,5.620084,33.69342,-9999,-9999,-9999,-9999
2M12505092+1324147,302.32781,76.27505,191.3571,5.620084,33.69342,-9999,-9999,-9999,-9999
2M11575261+5435070,138.92371,60.84885,94.98475,-20.98472,0.07954577,4345.209,4.572844,-0.25702,0.0445113
2M11575261+5435070,138.92371,60.84885,94.98475,-20.98472,0.07954577,4345.209,4.572844,-0.25702,0.0445113
2M11575261+5435070,138.92371,60.84885,94.98475,-20.98472,0.07954577,4345.209,4.572844,-0.25702,0.0445113
2M11575331+1606231,251.79906,73.39944,93.12247,-6.378916,0.05282445,4939.908,4.544555,0.039568,0.0200083
2M11580019+1957472,240.44993,75.82608,137.8519,-0.3492949,0.7337899,4478.225,4.603046,-0.15756,-0.0123677
2M11580019+1957472,240.44993,75.82608,137.8519,-0.3492949,0.7337899,4478.225,4.603046,-0.15756,-0.0123677
2M11580994+5513406,138.29991,60.28248,131.1497,15.81462,0.3251129,3493.549,4.681019,-9999,-9999
2M11580994+5513406,138.29991,60.28248,131.1497,15.81462,0.3251129,3493.549,4.681019,-9999,-9999
2M11581451+1650394,250.08425,73.96473,112.9202,0.6536508,0.2341761,4607.994,4.5793,0.038862,-0.0025865
2M11584733+1641338,250.80886,73.95885,168.1459,-29.44427,0.05105578,4870.286,4.56387,0.081862,0.0122697
2M11590365+1617552,251.9992,73.73554,93.05461,-12.37136,0.06884666,4715.67,4.594125,-0.15875,0.0131388
2M11590854+1527162,254.14361,73.15263,89.06577,-30.27071,0.09216746,4204.332,4.589533,-0.0095141,-0.0487037
2M11591133+2008022,240.48099,76.15265,127.0726,-10.60214,7.185988,-9999,-9999,-9999,-9999
2M11591133+2008022,240.48099,76.15265,127.0726,-10.60214,7.185988,-9999,-9999,-9999,-9999
2M11591787+1750388,247.89888,74.81183,1044.764,-29.55131,0.04325362,4720.269,2.453777,-0.018552,0.007602001
2M11594347+1718192,249.69283,74.5364,103.4437,-11.67265,0.2551419,3857.401,4.629445,-0.049233,-0.0443677
2M11594657+2016372,240.28763,76.3459,233.8872,-10.39873,0.08977558,5093.021,3.732606,-0.036778,0.038852
2M11594657+2016372,240.28763,76.3459,233.8872,-10.39873,0.08977558,5093.021,3.732606,-0.036778,0.038852
2M11595263+1738420,248.81822,74.78779,86.90626,-26.99131,0.05336564,4743.625,4.595284,-0.1477,0.0157833
2M11595306+1654421,250.87322,74.30002,102.0695,-29.22131,0.07429483,4235.938,4.597937,-0.35849,-0.0410287
2M12000077+1725065,249.54628,74.66298,106.9613,19.7381,0.006714099,4633.747,4.523491,-0.26582,-0.0671597
2M12000460+1722078,249.72467,74.64138,102.836,18.6481,5.388477,4959.801,3.511261,0.053659,0.054023
2M12004224+1655339,251.33055,74.4532,190.0805,2.045672,0.3098402,4530.951,4.593349,-0.0028524,-0.0016006
2M12004272+1754302,248.54755,75.11016,71.66673,-28.77668,0.1091851,4803.017,4.599442,-0.19191,0.0286903
2M12004272+1754302,248.54755,75.11016,71.66673,-28.77668,0.1091851,4803.017,4.599442,-0.19191,0.0286903
2M12005413+1653545,251.52696,74.46879,108.7262,-1.919245,0.661,4664.787,4.589139,-0.089996,0.0049887
2M12005478+1714299,250.58792,74.70434,180.2127,13.90697,0.2033228,4752.335,4.585679,-0.13319,0.0024178
2M12005842+1752275,248.80622,75.13525,122.731,-24.43801,0.08594777,4272.747,4.597463,-0.0125,-0.0379877
2M12005842+1752275,248.80622,75.13525,122.731,-24.43801,0.08594777,4272.747,4.597463,-0.0125,-0.0379877
2M12005964+1659127,251.34235,74.54537,121.0238,-31.11882,0.09139179,4740.165,4.523407,-0.11187,0.0195273
2M12011052+5445329,137.88399,60.8861,64.19884,8.729929,0.6126482,3884.248,4.66007,-0.16065,-0.0544307
2M12011052+5445329,137.88399,60.8861,64.19884,8.729929,0.6126482,3884.248,4.66007,-0.16065,-0.0544307
2M12011179+1718485,250.55996,74.80277,200.0228,-6.040551,0.0505956,4385.028,4.605016,0.20929,-0.0466007
2M12011423+1723047,250.38387,74.85785,195.1138,-16.73579,0.03981907,4177.832,4.596184,-0.18535,-0.0684487
2M12012084+1732521,249.98565,74.98663,149.5238,-8.970946,0.06103827,4207.837,4.613891,-0.15496,-0.0435917
2M12013850+1658311,251.77432,74.65,129.295,-69.31564,0.5141432,4948.016,2.989493,-0.71807,0.276845
2M12014291+1628288,253.1614,74.31348,123.3042,-28.4399,0.2042114,4702.509,4.581575,-0.11647,0.0188653
